greenery,water,urban,lat,lon,patch_idx
74.83888889,1.89,23.27111111,40.777299,-73.965587,ny_415
67.91,1.193333333,30.89666667,40.776121,-73.965587,ny_416
52.87666667,1.598888889,45.52444444,40.774943,-73.965587,ny_417
22.89555556,1.675555556,75.42888889,40.773765,-73.965587,ny_418
5.21,0.4911111111,94.29888889,40.772587,-73.965587,ny_419
3.458888889,3.874444444,92.66666667,40.771409,-73.965587,ny_420
4.186666667,4.54,91.27333333,40.770231,-73.965587,ny_421
3.568888889,5.186666667,91.24444444,40.769052,-73.965587,ny_422
4.015555556,9.628888889,86.35555556,40.767874,-73.965587,ny_423
10.86111111,1.101111111,88.03777778,40.766696,-73.965587,ny_424
13.15222222,1.438888889,85.40888889,40.765518,-73.965587,ny_425
8.367777778,6,85.63222222,40.764339,-73.965587,ny_426
5.953333333,8.671111111,85.37555556,40.763161,-73.965587,ny_427
8.763333333,1.986666667,89.25,40.761983,-73.965587,ny_428
6.368888889,4.555555556,89.07555556,40.760805,-73.965587,ny_429
0.5855555556,6.921111111,92.49333333,40.759626,-73.965587,ny_430
7.752222222,7.626666667,84.62111111,40.758448,-73.965587,ny_431
8.762222222,4.086666667,87.15111111,40.757269,-73.965587,ny_432
6.193333333,1.132222222,92.67444444,40.756091,-73.965587,ny_433
3.405555556,1.457777778,95.13666667,40.754913,-73.965587,ny_434
6.447777778,0.3866666667,93.16555556,40.753734,-73.965587,ny_435
8.77,1.431111111,89.79888889,40.752556,-73.965587,ny_436
35.31111111,12.79888889,51.89,40.751377,-73.965587,ny_437
7.971111111,71.60111111,20.42777778,40.750199,-73.965587,ny_438
0,92.94555556,7.054444444,40.74902,-73.965587,ny_439
0,92.94666667,7.053333333,40.747842,-73.965587,ny_440
0,92.95222222,7.047777778,40.746663,-73.965587,ny_441
0,92.95,7.05,40.745484,-73.965587,ny_442
0,92.95,7.05,40.744306,-73.965587,ny_443
0,92.97444444,7.025555556,40.786723,-73.964018,ny_444
0,92.97444444,7.025555556,40.785545,-73.964018,ny_445
8.992222222,81.93888889,9.068888889,40.784367,-73.964018,ny_446
52.56,5.906666667,41.53333333,40.783189,-73.964018,ny_447
69.68777778,0.3388888889,29.97333333,40.782011,-73.964018,ny_448
59.22888889,0.4911111111,40.28,40.780833,-73.964018,ny_449
22.67888889,1.163333333,76.15777778,40.779655,-73.964018,ny_450
9.205555556,0.9744444444,89.82,40.778477,-73.964018,ny_451
24.50888889,4.295555556,71.19555556,40.777299,-73.964018,ny_452
20.89333333,1.53,77.57666667,40.776121,-73.964018,ny_453
7.586666667,1.292222222,91.12111111,40.774943,-73.964018,ny_454
6.42,1.125555556,92.45444444,40.773765,-73.964018,ny_455
11.42555556,1.114444444,87.46,40.772587,-73.964018,ny_456
6.714444444,4.665555556,88.62,40.771409,-73.964018,ny_457
5.634444444,4.323333333,90.04222222,40.770231,-73.964018,ny_458
9.903333333,1.525555556,88.57111111,40.769052,-73.964018,ny_459
3.111111111,7.864444444,89.02444444,40.767874,-73.964018,ny_460
3.784444444,4.155555556,92.06,40.766696,-73.964018,ny_461
3.658888889,5.587777778,90.75333333,40.765518,-73.964018,ny_462
1.501111111,4.097777778,94.40111111,40.764339,-73.964018,ny_463
20.72666667,0.5433333333,78.73,40.763161,-73.964018,ny_464
10.73444444,2.818888889,86.44666667,40.761983,-73.964018,ny_465
8.821111111,2.364444444,88.81444444,40.760805,-73.964018,ny_466
2.133333333,4.012222222,93.85444444,40.759626,-73.964018,ny_467
1.11,15.05777778,83.83222222,40.758448,-73.964018,ny_468
3.322222222,5.402222222,91.27555556,40.757269,-73.964018,ny_469
2.741111111,5.297777778,91.96111111,40.756091,-73.964018,ny_470
8.586666667,2.128888889,89.28444444,40.754913,-73.964018,ny_471
17.10555556,0.5277777778,82.36666667,40.753734,-73.964018,ny_472
7.255555556,38.33666667,54.40777778,40.752556,-73.964018,ny_473
0,90.03777778,9.962222222,40.751377,-73.964018,ny_474
0,92.93555556,7.064444444,40.750199,-73.964018,ny_475
0,92.94555556,7.054444444,40.74902,-73.964018,ny_476
0,92.95444444,7.045555556,40.747842,-73.964018,ny_477
0,79.56222222,20.43777778,40.746663,-73.964018,ny_478
0,92.95444444,7.045555556,40.745484,-73.964018,ny_479
0,92.95444444,7.045555556,40.744306,-73.964018,ny_480
0.1755555556,89.21777778,10.60666667,40.786723,-73.962449,ny_481
0.008888888889,81.30555556,18.68555556,40.785545,-73.962449,ny_482
0.006666666667,79.84777778,20.14555556,40.784367,-73.962449,ny_483
3.326666667,75.10444444,21.56888889,40.783189,-73.962449,ny_484
46.31444444,20.09333333,33.59222222,40.782011,-73.962449,ny_485
44.63777778,0.1366666667,55.22555556,40.780833,-73.962449,ny_486
0.5844444444,1.172222222,98.24333333,40.779655,-73.962449,ny_487
3.467777778,1.573333333,94.95888889,40.778477,-73.962449,ny_488
1.906666667,0.9444444444,97.14888889,40.777299,-73.962449,ny_489
2.001111111,1.398888889,96.6,40.776121,-73.962449,ny_490
5.633333333,2.02,92.34666667,40.774943,-73.962449,ny_491
8.371111111,0.8277777778,90.80111111,40.773765,-73.962449,ny_492
4.018888889,4.761111111,91.22,40.772587,-73.962449,ny_493
8.256666667,2.694444444,89.04888889,40.771409,-73.962449,ny_494
3.614444444,5.008888889,91.37666667,40.770231,-73.962449,ny_495
7.483333333,4.538888889,87.97777778,40.769052,-73.962449,ny_496
6.66,10.30666667,83.03333333,40.767874,-73.962449,ny_497
1.634444444,6.204444444,92.16111111,40.766696,-73.962449,ny_498
17.40666667,3.31,79.28333333,40.765518,-73.962449,ny_499
16.56888889,5.645555556,77.78555556,40.764339,-73.962449,ny_500
1.938888889,1.981111111,96.08,40.763161,-73.962449,ny_501
3.872222222,1.756666667,94.37111111,40.761983,-73.962449,ny_502
4.116666667,2.486666667,93.39666667,40.760805,-73.962449,ny_503
4.593333333,3.825555556,91.58111111,40.759626,-73.962449,ny_504
0.7144444444,6.643333333,92.64222222,40.758448,-73.962449,ny_505
9.097777778,2.628888889,88.27333333,40.757269,-73.962449,ny_506
6.244444444,3.683333333,90.07222222,40.756091,-73.962449,ny_507
15.17444444,9.056666667,75.76888889,40.754913,-73.962449,ny_508
3.121111111,68.51888889,28.36,40.753734,-73.962449,ny_509
0,92.94555556,7.054444444,40.752556,-73.962449,ny_510
0,92.94888889,7.051111111,40.751377,-73.962449,ny_511
0.01888888889,92.93444444,7.046666667,40.750199,-73.962449,ny_512
0,91.10333333,8.896666667,40.74902,-73.962449,ny_513
0,92.92777778,7.072222222,40.747842,-73.962449,ny_514
0,92.95333333,7.046666667,40.746663,-73.962449,ny_515
0,92.95666667,7.043333333,40.745484,-73.962449,ny_516
0,92.94,7.06,40.744306,-73.962449,ny_517
2.265555556,90.93888889,6.795555556,40.786723,-73.96088,ny_518
0.01555555556,92.93777778,7.046666667,40.785545,-73.96088,ny_519
0.001111111111,92.94222222,7.056666667,40.784367,-73.96088,ny_520
7.963333333,79.21777778,12.81888889,40.783189,-73.96088,ny_521
45.58666667,17.17555556,37.23777778,40.782011,-73.96088,ny_522
23.93888889,0.8444444444,75.21666667,40.780833,-73.96088,ny_523
6.794444444,0.42,92.78555556,40.779655,-73.96088,ny_524
2.251111111,1.292222222,96.45666667,40.778477,-73.96088,ny_525
3.125555556,3.52,93.35444444,40.777299,-73.96088,ny_526
3.304444444,1.761111111,94.93444444,40.776121,-73.96088,ny_527
6.524444444,1.908888889,91.56666667,40.774943,-73.96088,ny_528
4.85,0.3555555556,94.79444444,40.773765,-73.96088,ny_529
2.61,1.434444444,95.95555556,40.772587,-73.96088,ny_530
9.002222222,3.053333333,87.94444444,40.771409,-73.96088,ny_531
2.7,4.49,92.81,40.770231,-73.96088,ny_532
3.586666667,7.914444444,88.49888889,40.769052,-73.96088,ny_533
5.966666667,2.641111111,91.39222222,40.767874,-73.96088,ny_534
3.383333333,5.533333333,91.08333333,40.766696,-73.96088,ny_535
4.277777778,1.722222222,94,40.765518,-73.96088,ny_536
12.88777778,1.56,85.55222222,40.764339,-73.96088,ny_537
7.648888889,2.795555556,89.55555556,40.763161,-73.96088,ny_538
6.678888889,2.51,90.81111111,40.761983,-73.96088,ny_539
2.681111111,4.387777778,92.93111111,40.760805,-73.96088,ny_540
3.38,5.925555556,90.69444444,40.759626,-73.96088,ny_541
2.503333333,16.26777778,81.22888889,40.758448,-73.96088,ny_542
9.183333333,3.27,87.54666667,40.757269,-73.96088,ny_543
1.734444444,14.52555556,83.74,40.756091,-73.96088,ny_544
0.03888888889,77.90333333,22.05777778,40.754913,-73.96088,ny_545
0,92.94222222,7.057777778,40.753734,-73.96088,ny_546
0,92.94666667,7.053333333,40.752556,-73.96088,ny_547
5.818888889,66.57555556,27.60555556,40.751377,-73.96088,ny_548
14.76333333,32.89888889,52.33777778,40.750199,-73.96088,ny_549
0,90.99222222,9.007777778,40.74902,-73.96088,ny_550
0,92.95,7.05,40.747842,-73.96088,ny_551
0,92.95,7.05,40.746663,-73.96088,ny_552
0,92.95,7.05,40.745484,-73.96088,ny_553
0,84.65888889,15.34111111,40.744306,-73.96088,ny_554
69.62444444,45.53777778,0,40.786723,-73.959311,ny_555
14.30444444,84.40111111,1.294444444,40.785545,-73.959311,ny_556
18.37333333,36.87333333,44.75333333,40.784367,-73.959311,ny_557
26.06333333,1.67,72.26666667,40.783189,-73.959311,ny_558
3.903333333,0.7422222222,95.35444444,40.782011,-73.959311,ny_559
0.9566666667,2.488888889,96.55444444,40.780833,-73.959311,ny_560
11.04555556,1.366666667,87.58777778,40.779655,-73.959311,ny_561
4.955555556,0.5777777778,94.46666667,40.778477,-73.959311,ny_562
0.1933333333,2.703333333,97.10333333,40.777299,-73.959311,ny_563
4.938888889,0.7122222222,94.34888889,40.776121,-73.959311,ny_564
11.99222222,0.2611111111,87.74666667,40.774943,-73.959311,ny_565
3.921111111,0.5322222222,95.54666667,40.773765,-73.959311,ny_566
3.672222222,2.851111111,93.47666667,40.772587,-73.959311,ny_567
4.913333333,1.947777778,93.13888889,40.771409,-73.959311,ny_568
7.818888889,1.792222222,90.38888889,40.770231,-73.959311,ny_569
5.944444444,4.164444444,89.89111111,40.769052,-73.959311,ny_570
1.972222222,2.437777778,95.59,40.767874,-73.959311,ny_571
7.03,1.426666667,91.54333333,40.766696,-73.959311,ny_572
22.9,3.128888889,73.97111111,40.765518,-73.959311,ny_573
7.991111111,1.706666667,90.30222222,40.764339,-73.959311,ny_574
4.642222222,1.935555556,93.42222222,40.763161,-73.959311,ny_575
7.462222222,2.511111111,90.02666667,40.761983,-73.959311,ny_576
6.167777778,12.26333333,81.56888889,40.760805,-73.959311,ny_577
9.946666667,3.821111111,86.23222222,40.759626,-73.959311,ny_578
5.394444444,4.532222222,90.07333333,40.758448,-73.959311,ny_579
12.55222222,57.35222222,30.09555556,40.757269,-73.959311,ny_580
0,92.87,7.13,40.756091,-73.959311,ny_581
0,92.94777778,7.052222222,40.754913,-73.959311,ny_582
7.397777778,70.64444444,21.95777778,40.753734,-73.959311,ny_583
49.03777778,18.41888889,32.54333333,40.752556,-73.959311,ny_584
29.29222222,19.71888889,50.98888889,40.751377,-73.959311,ny_585
0,87.63111111,12.36888889,40.750199,-73.959311,ny_586
0,92.95222222,7.047777778,40.74902,-73.959311,ny_587
0,92.94777778,7.052222222,40.747842,-73.959311,ny_588
5.984444444,79.16111111,14.85444444,40.746663,-73.959311,ny_589
13.99444444,39.47888889,46.52666667,40.745484,-73.959311,ny_590
4.795555556,14.85222222,80.35222222,40.744306,-73.959311,ny_591
61.63333333,1.763333333,36.60333333,40.786723,-73.957742,ny_592
33.83222222,3.897777778,62.27,40.785545,-73.957742,ny_593
7.895555556,6.302222222,85.80222222,40.784367,-73.957742,ny_594
0.2144444444,3.39,96.39555556,40.783189,-73.957742,ny_595
1.42,2.07,96.51,40.782011,-73.957742,ny_596
2.5,0.3366666667,97.16333333,40.780833,-73.957742,ny_597
10.56888889,1.11,88.32111111,40.779655,-73.957742,ny_598
1.318888889,0.4833333333,98.19777778,40.778477,-73.957742,ny_599
1.03,1.168888889,97.80111111,40.777299,-73.957742,ny_600
10.01777778,1.195555556,88.78666667,40.776121,-73.957742,ny_601
7.668888889,1.717777778,90.61333333,40.774943,-73.957742,ny_602
5.194444444,2.646666667,92.15888889,40.773765,-73.957742,ny_603
9.991111111,0.8022222222,89.20666667,40.772587,-73.957742,ny_604
10.35111111,2.497777778,87.15111111,40.771409,-73.957742,ny_605
7.916666667,7.875555556,84.20777778,40.770231,-73.957742,ny_606
4.781111111,5.016666667,90.20222222,40.769052,-73.957742,ny_607
1.256666667,7.394444444,91.34888889,40.767874,-73.957742,ny_608
10.35111111,1.178888889,88.47,40.766696,-73.957742,ny_609
11.04333333,3.463333333,85.49333333,40.765518,-73.957742,ny_610
6.052222222,1.602222222,92.34555556,40.764339,-73.957742,ny_611
7.035555556,1.297777778,91.66666667,40.763161,-73.957742,ny_612
10.49222222,3.171111111,86.33666667,40.761983,-73.957742,ny_613
4.33,4.331111111,91.33888889,40.760805,-73.957742,ny_614
4.533333333,7.921111111,87.54555556,40.759626,-73.957742,ny_615
0.2066666667,36.41888889,63.37444444,40.758448,-73.957742,ny_616
0,91.70777778,8.292222222,40.757269,-73.957742,ny_617
0.04111111111,91.78222222,8.176666667,40.756091,-73.957742,ny_618
13.62777778,46.20888889,40.16333333,40.754913,-73.957742,ny_619
23.56888889,1.22,75.21111111,40.753734,-73.957742,ny_620
32.91111111,22.22,44.86888889,40.752556,-73.957742,ny_621
1.901111111,88.39888889,9.7,40.751377,-73.957742,ny_622
0.02666666667,92.94777778,7.025555556,40.750199,-73.957742,ny_623
1.018888889,80.74222222,18.23888889,40.74902,-73.957742,ny_624
14.76333333,31.41666667,53.82,40.747842,-73.957742,ny_625
45.62888889,2.98,51.39111111,40.746663,-73.957742,ny_626
6.671111111,1.317777778,92.01111111,40.745484,-73.957742,ny_627
9.844444444,3.298888889,86.85666667,40.744306,-73.957742,ny_628
15.17,6.016666667,78.81333333,40.786723,-73.956173,ny_629
8.812222222,0.3455555556,90.84222222,40.785545,-73.956173,ny_630
0.56,1.851111111,97.58888889,40.784367,-73.956173,ny_631
0.03444444444,0.9655555556,99,40.783189,-73.956173,ny_632
0.1277777778,3.295555556,96.57666667,40.782011,-73.956173,ny_633
1.654444444,1.497777778,96.84777778,40.780833,-73.956173,ny_634
1.023333333,1.115555556,97.86111111,40.779655,-73.956173,ny_635
0.5644444444,1.145555556,98.29,40.778477,-73.956173,ny_636
2.721111111,0.9633333333,96.31555556,40.777299,-73.956173,ny_637
2.503333333,1.317777778,96.17888889,40.776121,-73.956173,ny_638
4.975555556,0.7866666667,94.23777778,40.774943,-73.956173,ny_639
11.34888889,0.4777777778,88.17333333,40.773765,-73.956173,ny_640
9.307777778,0.88,89.81222222,40.772587,-73.956173,ny_641
2.938888889,1.856666667,95.20444444,40.771409,-73.956173,ny_642
12.19555556,2.545555556,85.25888889,40.770231,-73.956173,ny_643
8.617777778,2.486666667,88.89555556,40.769052,-73.956173,ny_644
1.243333333,3.646666667,95.11,40.767874,-73.956173,ny_645
3.653333333,3.324444444,93.02222222,40.766696,-73.956173,ny_646
0.9244444444,0.7811111111,98.29444444,40.765518,-73.956173,ny_647
12.30888889,1.126666667,86.56444444,40.764339,-73.956173,ny_648
45.74888889,1.341111111,52.91,40.763161,-73.956173,ny_649
29.44888889,2.514444444,68.03666667,40.761983,-73.956173,ny_650
2.804444444,11.29333333,85.90222222,40.760805,-73.956173,ny_651
0.4633333333,62.06333333,37.47333333,40.759626,-73.956173,ny_652
0,80.42444444,19.57555556,40.758448,-73.956173,ny_653
2.088888889,48.23555556,49.67555556,40.757269,-73.956173,ny_654
5.267777778,19.06888889,75.66333333,40.756091,-73.956173,ny_655
18.46555556,0.17,81.36444444,40.754913,-73.956173,ny_656
4.124444444,38.74777778,57.12777778,40.753734,-73.956173,ny_657
0.3522222222,90.09888889,9.548888889,40.752556,-73.956173,ny_658
0,92.95555556,7.044444444,40.751377,-73.956173,ny_659
0.005555555556,85.45222222,14.54222222,40.750199,-73.956173,ny_660
0,27.08777778,72.91222222,40.74902,-73.956173,ny_661
8.726666667,2.22,89.05333333,40.747842,-73.956173,ny_662
23.29888889,1.588888889,75.11222222,40.746663,-73.956173,ny_663
5.408888889,0.2055555556,94.38555556,40.745484,-73.956173,ny_664
5.548888889,0.2711111111,94.18,40.744306,-73.956173,ny_665
5.226666667,3.62,91.15333333,40.786723,-73.954604,ny_666
12.30333333,0.8877777778,86.80888889,40.785545,-73.954604,ny_667
1.642222222,2.634444444,95.72333333,40.784367,-73.954604,ny_668
1.257777778,1.896666667,96.84555556,40.783189,-73.954604,ny_669
0.2233333333,1.013333333,98.76333333,40.782011,-73.954604,ny_670
4.022222222,1.543333333,94.43444444,40.780833,-73.954604,ny_671
0.8666666667,0.5611111111,98.57222222,40.779655,-73.954604,ny_672
0.9744444444,1.194444444,97.83111111,40.778477,-73.954604,ny_673
3.533333333,1.114444444,95.35222222,40.777299,-73.954604,ny_674
6.097777778,0.2711111111,93.63111111,40.776121,-73.954604,ny_675
7.174444444,0.29,92.53555556,40.774943,-73.954604,ny_676
5.178888889,1.272222222,93.54888889,40.773765,-73.954604,ny_677
5.877777778,2.155555556,91.96666667,40.772587,-73.954604,ny_678
7.793333333,0.7622222222,91.44444444,40.771409,-73.954604,ny_679
5.655555556,4.116666667,90.22777778,40.770231,-73.954604,ny_680
4.408888889,3.971111111,91.62,40.769052,-73.954604,ny_681
3.483333333,10.48333333,86.03333333,40.767874,-73.954604,ny_682
1.628888889,4.495555556,93.87555556,40.766696,-73.954604,ny_683
0.7,1.703333333,97.59666667,40.765518,-73.954604,ny_684
18.45666667,2.711111111,78.83222222,40.764339,-73.954604,ny_685
17.81777778,1.356666667,80.82555556,40.763161,-73.954604,ny_686
0.7422222222,35.86333333,63.39444444,40.761983,-73.954604,ny_687
0,66.78888889,33.21111111,40.760805,-73.954604,ny_688
0.7333333333,85.54111111,13.72555556,40.759626,-73.954604,ny_689
13.28888889,44.39888889,42.31222222,40.758448,-73.954604,ny_690
11.42,0.9666666667,87.61333333,40.757269,-73.954604,ny_691
7.163333333,1.136666667,91.7,40.756091,-73.954604,ny_692
3.664444444,58.13111111,38.20444444,40.754913,-73.954604,ny_693
0,92.89555556,7.104444444,40.753734,-73.954604,ny_694
0,92.93111111,7.068888889,40.752556,-73.954604,ny_695
6.843333333,62.87555556,30.28111111,40.751377,-73.954604,ny_696
9.082222222,30.82444444,60.09333333,40.750199,-73.954604,ny_697
0.1155555556,1.188888889,98.69555556,40.74902,-73.954604,ny_698
7.055555556,18.49,74.45444444,40.747842,-73.954604,ny_699
3.476666667,0.3144444444,96.20888889,40.746663,-73.954604,ny_700
6.451111111,0.05555555556,93.49333333,40.745484,-73.954604,ny_701
10.28666667,0.6088888889,89.10444444,40.744306,-73.954604,ny_702
1.546666667,3.765555556,94.68777778,40.786723,-73.953035,ny_703
7.1,1.127777778,91.77222222,40.785545,-73.953035,ny_704
0.06111111111,2.643333333,97.29555556,40.784367,-73.953035,ny_705
2.245555556,1.437777778,96.31666667,40.783189,-73.953035,ny_706
0,1.216666667,98.78333333,40.782011,-73.953035,ny_707
3.117777778,2.075555556,94.80666667,40.780833,-73.953035,ny_708
0.1866666667,4.001111111,95.81222222,40.779655,-73.953035,ny_709
0.2033333333,2.642222222,97.15444444,40.778477,-73.953035,ny_710
1.726666667,1.898888889,96.37444444,40.777299,-73.953035,ny_711
4.392222222,0.88,94.72777778,40.776121,-73.953035,ny_712
12.99,0.1055555556,86.90444444,40.774943,-73.953035,ny_713
7.436666667,0.8822222222,91.68111111,40.773765,-73.953035,ny_714
4.606666667,4.632222222,90.76111111,40.772587,-73.953035,ny_715
13.21111111,0.6866666667,86.10222222,40.771409,-73.953035,ny_716
7.654444444,0.7922222222,91.55333333,40.770231,-73.953035,ny_717
3.045555556,2.637777778,94.31666667,40.769052,-73.953035,ny_718
9.008888889,4.447777778,86.54333333,40.767874,-73.953035,ny_719
5.108888889,5.145555556,89.74555556,40.766696,-73.953035,ny_720
1.102222222,1.294444444,97.60333333,40.765518,-73.953035,ny_721
0.01222222222,2.394444444,97.59333333,40.764339,-73.953035,ny_722
0.003333333333,46.69222222,53.30444444,40.763161,-73.953035,ny_723
0,91.63666667,8.363333333,40.761983,-73.953035,ny_724
2.285555556,82.85222222,14.86222222,40.760805,-73.953035,ny_725
16.91111111,25.97444444,57.11444444,40.759626,-73.953035,ny_726
31.58777778,8.182222222,60.23,40.758448,-73.953035,ny_727
41.42222222,1.335555556,57.24222222,40.757269,-73.953035,ny_728
1.176666667,33.13666667,65.68666667,40.756091,-73.953035,ny_729
0,92.91,7.09,40.754913,-73.953035,ny_730
0.1022222222,86.24,13.65777778,40.753734,-73.953035,ny_731
1.378888889,31.48222222,67.13888889,40.752556,-73.953035,ny_732
15.91555556,4.811111111,79.27333333,40.751377,-73.953035,ny_733
11.42666667,16.30333333,72.27,40.750199,-73.953035,ny_734
0.007777777778,0.004444444444,99.98777778,40.74902,-73.953035,ny_735
0.2955555556,7.513333333,92.19111111,40.747842,-73.953035,ny_736
1.173333333,0.5766666667,98.25,40.746663,-73.953035,ny_737
5.548888889,0.1611111111,94.29,40.745484,-73.953035,ny_738
4.804444444,0.5022222222,94.69333333,40.744306,-73.953035,ny_739
3.382222222,2.972222222,93.64555556,40.786723,-73.951466,ny_740
11.23555556,2.292222222,86.47222222,40.785545,-73.951466,ny_741
1.8,3.535555556,94.66444444,40.784367,-73.951466,ny_742
0.04222222222,5.124444444,94.83333333,40.783189,-73.951466,ny_743
0.006666666667,3.728888889,96.26444444,40.782011,-73.951466,ny_744
11.22444444,1.182222222,87.59333333,40.780833,-73.951466,ny_745
2.413333333,0.5222222222,97.06444444,40.779655,-73.951466,ny_746
1.241111111,0.56,98.19888889,40.778477,-73.951466,ny_747
3.442222222,0.6322222222,95.92555556,40.777299,-73.951466,ny_748
10.59222222,0.4811111111,88.92666667,40.776121,-73.951466,ny_749
10.35555556,0.08333333333,89.56111111,40.774943,-73.951466,ny_750
6.054444444,0.6711111111,93.27444444,40.773765,-73.951466,ny_751
8.611111111,0.27,91.11888889,40.772587,-73.951466,ny_752
7.422222222,2.824444444,89.75333333,40.771409,-73.951466,ny_753
4.841111111,4.114444444,91.04444444,40.770231,-73.951466,ny_754
4.944444444,4.793333333,90.26222222,40.769052,-73.951466,ny_755
0.1877777778,4.041111111,95.77111111,40.767874,-73.951466,ny_756
3.687777778,4.102222222,92.21,40.766696,-73.951466,ny_757
0.8644444444,18.82222222,80.31333333,40.765518,-73.951466,ny_758
0,65.11,34.89,40.764339,-73.951466,ny_759
0.003333333333,89.13333333,10.86333333,40.763161,-73.951466,ny_760
7.595555556,49.21666667,43.18777778,40.761983,-73.951466,ny_761
28.90222222,10.46888889,60.62888889,40.760805,-73.951466,ny_762
29.07111111,6.987777778,63.94111111,40.759626,-73.951466,ny_763
23.63555556,40.8,35.56444444,40.758448,-73.951466,ny_764
0,80.46666667,19.53333333,40.757269,-73.951466,ny_765
0,64.95777778,35.04222222,40.756091,-73.951466,ny_766
2.33,47.91,49.76,40.754913,-73.951466,ny_767
0.59,5.703333333,93.70666667,40.753734,-73.951466,ny_768
3.758888889,0.1444444444,96.09666667,40.752556,-73.951466,ny_769
5.486666667,0.01333333333,94.5,40.751377,-73.951466,ny_770
0.004444444444,0.001111111111,99.99444444,40.750199,-73.951466,ny_771
2.433333333,0,97.56666667,40.74902,-73.951466,ny_772
0,3.324444444,96.67555556,40.747842,-73.951466,ny_773
5.103333333,0.2422222222,94.65444444,40.746663,-73.951466,ny_774
7.751111111,0.3133333333,91.93555556,40.745484,-73.951466,ny_775
6.478888889,0.3888888889,93.13222222,40.744306,-73.951466,ny_776
8.99,2.151111111,88.85888889,40.786723,-73.949897,ny_777
5.71,2.85,91.44,40.785545,-73.949897,ny_778
0.07222222222,4.422222222,95.50555556,40.784367,-73.949897,ny_779
0.4322222222,11.62777778,87.94,40.783189,-73.949897,ny_780
0.2788888889,8.373333333,91.34777778,40.782011,-73.949897,ny_781
32.63444444,1.277777778,66.08777778,40.780833,-73.949897,ny_782
14.85666667,0.5777777778,84.56555556,40.779655,-73.949897,ny_783
14.58555556,1.007777778,84.40666667,40.778477,-73.949897,ny_784
5.031111111,0.8711111111,94.09777778,40.777299,-73.949897,ny_785
5.452222222,0.8166666667,93.73111111,40.776121,-73.949897,ny_786
10.47888889,0.2,89.32111111,40.774943,-73.949897,ny_787
7.866666667,0.3088888889,91.82444444,40.773765,-73.949897,ny_788
4.423333333,4.112222222,91.46444444,40.772587,-73.949897,ny_789
5.572222222,3.077777778,91.35,40.771409,-73.949897,ny_790
10.22111111,1.102222222,88.67666667,40.770231,-73.949897,ny_791
40.33333333,0.3522222222,59.31444444,40.769052,-73.949897,ny_792
4.575555556,12.98444444,82.44,40.767874,-73.949897,ny_793
0.11,42.72111111,57.16888889,40.766696,-73.949897,ny_794
0,73.59333333,26.40666667,40.765518,-73.949897,ny_795
2.1,77.53222222,20.36777778,40.764339,-73.949897,ny_796
13.49111111,15.79555556,70.71333333,40.763161,-73.949897,ny_797
8.858888889,7.811111111,83.33,40.761983,-73.949897,ny_798
16.68777778,2.24,81.07222222,40.760805,-73.949897,ny_799
6.533333333,65.22777778,28.23888889,40.759626,-73.949897,ny_800
0,92.50444444,7.495555556,40.758448,-73.949897,ny_801
6.424444444,82.62222222,10.95333333,40.757269,-73.949897,ny_802
44.57222222,14.37777778,41.05,40.756091,-73.949897,ny_803
23.03111111,1.22,75.74888889,40.754913,-73.949897,ny_804
2.198888889,0.01,97.79111111,40.753734,-73.949897,ny_805
3.106666667,0.02444444444,96.86888889,40.752556,-73.949897,ny_806
0.6277777778,0.21,99.16222222,40.751377,-73.949897,ny_807
2.657777778,0.02,97.32222222,40.750199,-73.949897,ny_808
2.76,0.001111111111,97.23888889,40.74902,-73.949897,ny_809
11.10666667,0,88.89333333,40.747842,-73.949897,ny_810
9.188888889,0.03555555556,90.77555556,40.746663,-73.949897,ny_811
1.984444444,0.08555555556,97.93,40.745484,-73.949897,ny_812
3.77,1.698888889,94.53111111,40.744306,-73.949897,ny_813
17.06555556,2.617777778,80.31666667,40.786723,-73.948327,ny_814
12.49111111,2.896666667,84.61222222,40.785545,-73.948327,ny_815
2.261111111,1.75,95.98888889,40.784367,-73.948327,ny_816
0.4544444444,2.247777778,97.29777778,40.783189,-73.948327,ny_817
0.1933333333,0.8644444444,98.94222222,40.782011,-73.948327,ny_818
5.064444444,0.3955555556,94.54,40.780833,-73.948327,ny_819
8.55,1.884444444,89.56555556,40.779655,-73.948327,ny_820
3.678888889,0.4677777778,95.85333333,40.778477,-73.948327,ny_821
5.276666667,0.8388888889,93.88444444,40.777299,-73.948327,ny_822
5.075555556,0.2822222222,94.64222222,40.776121,-73.948327,ny_823
9.37,2.415555556,88.21444444,40.774943,-73.948327,ny_824
6.243333333,0.5144444444,93.24222222,40.773765,-73.948327,ny_825
6.6,0.8488888889,92.55111111,40.772587,-73.948327,ny_826
2.963333333,2.595555556,94.44111111,40.771409,-73.948327,ny_827
4.848888889,3.12,92.03111111,40.770231,-73.948327,ny_828
5.18,47.76444444,47.05555556,40.769052,-73.948327,ny_829
0.1766666667,91.01555556,8.807777778,40.767874,-73.948327,ny_830
0,86.94,13.06,40.766696,-73.948327,ny_831
6.872222222,55.93111111,37.19666667,40.765518,-73.948327,ny_832
7.865555556,10.30777778,81.82666667,40.764339,-73.948327,ny_833
42.31222222,1.153333333,56.53444444,40.763161,-73.948327,ny_834
12.19111111,32.45222222,55.35666667,40.761983,-73.948327,ny_835
0.8377777778,77.27888889,21.88333333,40.760805,-73.948327,ny_836
